first,second,third,fourth,fifth,latitude,longitude,regionalCode
서울특별시,,,,,37.5666103,126.9783882,1
서울특별시,강동구,,,,37.530126,127.1237708,2
서울특별시,강동구,천호동,,,37.5450159,127.1368066,3
서울특별시,강동구,성내동,,,37.5304417,127.122425,4
서울특별시,강동구,암사동,,,37.551508,127.132663,5
서울특별시,강동구,둔촌동,,,37.5333656,127.1419851,6
서울특별시,강동구,고덕동,,,37.5572593,127.1515382,7
서울특별시,강동구,명일동,,,37.5512453,127.1443656,8
서울특별시,강동구,둔촌제2동,,,37.5332885,127.1419221,9
서울특별시,강동구,둔촌제1동,,,37.5333656,127.1419851,10
서울특별시,강동구,길동,,,37.5345598,127.1426791,11
서울특별시,강동구,성내제3동,,,37.5260101,127.13287,12
서울특별시,강동구,성내제2동,,,37.532425,127.129563,13
서울특별시,강동구,성내제1동,,,37.5304417,127.122425,14
서울특별시,강동구,천호제3동,,,37.5361455,127.1332269,15
서울특별시,강동구,천호제2동,,,37.5435257,127.1254351,16
서울특별시,강동구,천호제1동,,,37.5450159,127.1368066,17
서울특별시,강동구,암사제3동,,,37.5549912,127.1408249,18
서울특별시,강동구,암사제2동,,,37.5517481,127.1272074,19
서울특별시,강동구,암사제1동,,,37.551508,127.132663,20
서울특별시,강동구,고덕제2동,,,37.5605,127.16435,21
서울특별시,강동구,고덕제1동,,,37.5572593,127.1515382,22
서울특별시,강동구,명일제2동,,,37.546366,127.1513427,23
서울특별시,강동구,명일제1동,,,37.5512453,127.1443656,24
서울특별시,강동구,상일동,,,37.550583,127.1683007,25
서울특별시,강동구,강일동,,,37.5649783,127.173909,26
서울특별시,송파구,,,,37.5145636,127.1059186,27
서울특별시,송파구,마천동,,,37.4960195,127.1499724,28
서울특별시,송파구,거여동,,,37.4969643,127.1432324,29
서울특별시,송파구,방이동,,,37.510933,127.123925,30
서울특별시,송파구,문정동,,,37.4900982,127.1241719,31
서울특별시,송파구,가락동,,,37.4955568,127.1217864,32
서울특별시,송파구,송파동,,,37.5062595,127.1093393,33
서울특별시,송파구,풍납동,,,37.538092,127.122075,34
서울특별시,송파구,신천동,,,37.5239079,127.0989414,35
서울특별시,송파구,잠실동,,,37.5061,127.084338,36
서울특별시,송파구,잠실7동,,,37.5086777,127.0771146,37
서울특별시,송파구,잠실6동,,,37.518142,127.10065,38
서울특별시,송파구,잠실4동,,,37.5201089,127.1122668,39
서울특별시,송파구,잠실3동,,,37.513333,127.094375,40
서울특별시,송파구,잠실2동,,,37.5119488,127.088559,41
서울특별시,송파구,잠실본동,,,37.5061,127.084338,42
서울특별시,송파구,위례동,,,37.4811656,127.1439378,43
서울특별시,송파구,장지동,,,37.4785,127.1354,44
서울특별시,송파구,문정2동,,,37.489823,127.1108107,45
서울특별시,송파구,문정1동,,,37.4900982,127.1241719,46
서울특별시,송파구,가락2동,,,37.4987054,127.1266714,47
서울특별시,송파구,가락1동,,,37.4964898,127.1098653,48
서울특별시,송파구,가락본동,,,37.4955568,127.1217864,49
서울특별시,송파구,삼전동,,,37.502714,127.0925354,50
서울특별시,송파구,석촌동,,,37.503592,127.1037,51
서울특별시,송파구,송파2동,,,37.502317,127.1167651,52
서울특별시,송파구,송파1동,,,37.5062595,127.1093393,53
서울특별시,송파구,오금동,,,37.5030528,127.1281494,54
서울특별시,송파구,오륜동,,,37.515425,127.1343,55
서울특별시,송파구,방이2동,,,37.5164444,127.1114868,56
서울특별시,송파구,방이1동,,,37.510933,127.123925,57
서울특별시,송파구,마천2동,,,37.4968477,127.1485193,58
서울특별시,송파구,마천1동,,,37.4960195,127.1499724,59
서울특별시,송파구,거여2동,,,37.4935803,127.1468764,60
서울특별시,송파구,거여1동,,,37.4969643,127.1432324,61
서울특별시,송파구,풍납2동,,,37.5292584,127.1157686,62
서울특별시,송파구,풍납1동,,,37.538092,127.122075,63
서울특별시,강남구,,,,37.517305,127.047502,64
서울특별시,강남구,도곡동,,,37.488238,127.0390246,65
서울특별시,강남구,일원동,,,37.491839,127.0879629,66
서울특별시,강남구,율현동,,,37.4717,127.1114,67
서울특별시,강남구,자곡동,,,37.4751929,127.0989125,68
서울특별시,강남구,논현동,,,37.5115706,127.028461,69
서울특별시,강남구,대치동,,,37.4931821,127.0567047,70
서울특별시,강남구,삼성동,,,37.5144424,127.062532,71
서울특별시,강남구,개포동,,,37.4827409,127.055737,72
서울특별시,강남구,역삼동,,,37.4954841,127.0333574,73
서울특별시,강남구,수서동,,,37.4889181,127.104929,74
서울특별시,강남구,일원2동,,,37.4922048,127.0737224,75
서울특별시,강남구,일원1동,,,37.491839,127.0879629,76
서울특별시,강남구,일원본동,,,37.4833484,127.0864633,77
서울특별시,강남구,세곡동,,,37.4643683,127.1043555,78
서울특별시,강남구,개포4동,,,37.4788183,127.0516374,79
서울특별시,강남구,개포2동,,,37.4897723,127.0689523,80
서울특별시,강남구,개포1동,,,37.4827409,127.055737,81
서울특별시,강남구,도곡2동,,,37.4837425,127.0464338,82
서울특별시,강남구,도곡1동,,,37.488238,127.0390246,83
서울특별시,강남구,역삼2동,,,37.4959674,127.0468034,84
서울특별시,강남구,역삼1동,,,37.4954841,127.0333574,85
서울특별시,강남구,대치4동,,,37.4997415,127.0579127,86
서울특별시,강남구,대치2동,,,37.5022848,127.0642072,87
서울특별시,강남구,대치1동,,,37.4931821,127.0567047,88
서울특별시,강남구,삼성2동,,,37.5112,127.04595,89
서울특별시,강남구,삼성1동,,,37.5144424,127.062532,90
서울특별시,강남구,청담동,,,37.525107,127.049291,91
서울특별시,강남구,압구정동,,,37.530642,127.030713,92
서울특별시,강남구,논현2동,,,37.517342,127.037213,93
서울특별시,강남구,논현1동,,,37.5115706,127.028461,94
서울특별시,강남구,신사동,,,37.5240101,127.0227814,95
서울특별시,서초구,,,,37.483569,127.032598,96
서울특별시,서초구,신원동,,,37.4448,127.0641,97
서울특별시,서초구,염곡동,,,37.462035,127.054288,98
서울특별시,서초구,서초동,,,37.4901186,127.0195082,99
서울특별시,서초구,반포동,,,37.5004776,126.98606,100
서울특별시,서초구,원지동,,,37.4452,127.0476,101
서울특별시,서초구,우면동,,,37.466,127.0169,102
서울특별시,서초구,양재동,,,37.470101,127.039888,103
서울특별시,서초구,방배동,,,37.4941452,126.988785,104
서울특별시,서초구,내곡동,,,37.4493583,127.0583103,105
서울특별시,서초구,양재2동,,,37.470601,127.041188,106
서울특별시,서초구,양재1동,,,37.4716412,127.026744,107
서울특별시,서초구,방배4동,,,37.489007,126.9923344,108
서울특별시,서초구,방배3동,,,37.4784409,126.9999918,109
서울특별시,서초구,방배2동,,,37.4797439,126.9855106,110
서울특별시,서초구,방배1동,,,37.4832801,126.9945569,111
서울특별시,서초구,방배본동,,,37.4941452,126.988785,112
서울특별시,서초구,반포4동,,,37.4974314,127.0003853,113
서울특별시,서초구,반포3동,,,37.5120925,127.0056289,114
서울특별시,서초구,반포2동,,,37.5046022,126.9945091,115
서울특별시,서초구,반포1동,,,37.5050895,127.0135073,116
서울특별시,서초구,반포본동,,,37.5004776,126.98606,117
서울특별시,서초구,잠원동,,,37.5149619,127.0140771,118
서울특별시,서초구,서초4동,,,37.5026685,127.0221589,119
서울특별시,서초구,서초3동,,,37.4836682,127.0119725,120
서울특별시,서초구,서초2동,,,37.49208,127.02496,121
서울특별시,서초구,서초1동,,,37.4901186,127.0195082,122
서울특별시,관악구,,,,37.4781549,126.9514847,123
서울특별시,관악구,봉천동,,,37.4779619,126.9534602,124
서울특별시,관악구,난곡동,,,37.4709634,126.9216507,125
서울특별시,관악구,미성동,,,37.4761761,126.9155534,126
서울특별시,관악구,삼성동,,,37.470101,126.932963,127
서울특별시,관악구,대학동,,,37.4706145,126.9369907,128
서울특별시,관악구,조원동,,,37.4826299,126.9078649,129
서울특별시,관악구,난향동,,,37.461429,126.918842,130
서울특별시,관악구,신림동,,,37.487426,126.927075,131
서울특별시,관악구,신사동,,,37.4829831,126.9192856,132
서울특별시,관악구,서림동,,,37.4749956,126.9349995,133
서울특별시,관악구,신원동,,,37.4815883,126.9273519,134
서울특별시,관악구,서원동,,,37.4797346,126.9313,135
서울특별시,관악구,남현동,,,37.4745394,126.9778366,136
서울특별시,관악구,인헌동,,,37.4750974,126.9652628,137
서울특별시,관악구,중앙동,,,37.4842598,126.9497133,138
서울특별시,관악구,은천동,,,37.4853086,126.9424278,139
서울특별시,관악구,청룡동,,,37.4791304,126.9416518,140
서울특별시,관악구,낙성대동,,,37.4762971,126.9583884,141
서울특별시,관악구,행운동,,,37.4806541,126.9570456,142
서울특별시,관악구,성현동,,,37.4895366,126.9481271,143
서울특별시,관악구,청림동,,,37.4918329,126.9585773,144
서울특별시,관악구,보라매동,,,37.4881456,126.9327389,145
서울특별시,동작구,,,,37.51245,126.9395,146
서울특별시,동작구,신대방동,,,37.488943,126.91005,147
서울특별시,동작구,사당동,,,37.4830639,126.9786682,148
서울특별시,동작구,동작동,,,37.4991998,126.9738471,149
서울특별시,동작구,본동,,,37.5124285,126.9536286,150
서울특별시,동작구,상도1동,,,37.4981,126.953089,151
서울특별시,동작구,상도동,,,37.4981,126.953089,152
서울특별시,동작구,노량진동,,,37.512308,126.942013,153
서울특별시,동작구,신대방제2동,,,37.4984422,126.9244085,154
서울특별시,동작구,신대방제1동,,,37.488943,126.91005,155
서울특별시,동작구,대방동,,,37.508133,126.92635,156
서울특별시,동작구,사당제5동,,,37.4857521,126.9668658,157
서울특별시,동작구,사당제4동,,,37.4809888,126.9716704,158
서울특별시,동작구,사당제3동,,,37.4845247,126.9734908,159
서울특별시,동작구,사당제2동,,,37.4887323,126.9792598,160
서울특별시,동작구,사당제1동,,,37.4830639,126.9786682,161
서울특별시,동작구,흑석동,,,37.5058617,126.966612,162
서울특별시,동작구,상도제4동,,,37.4994203,126.941422,163
서울특별시,동작구,상도제3동,,,37.4991123,126.9313793,164
서울특별시,동작구,상도제2동,,,37.5055197,126.942296,165
서울특별시,동작구,상도제1동,,,,,166
서울특별시,동작구,노량진제2동,,,37.508509,126.937352,167
서울특별시,동작구,노량진제1동,,,37.512308,126.942013,168
서울특별시,영등포구,,,,37.526436,126.896004,169
서울특별시,영등포구,양평동,,,37.538695,126.8885658,170
서울특별시,영등포구,대림동,,,37.4954685,126.905818,171
서울특별시,영등포구,신길동,,,37.5112667,126.9214285,172
서울특별시,영등포구,양화동,,,37.5488,126.8883,173
서울특별시,영등포구,양평동6가,,,37.541883,126.889838,174
서울특별시,영등포구,양평동5가,,,37.539,126.8925,175
서울특별시,영등포구,양평동4가,,,37.53635,126.89605,176
서울특별시,영등포구,양평동3가,,,37.5296,126.8918,177
서울특별시,영등포구,양평동2가,,,37.523067,126.883563,178
서울특별시,영등포구,양평동1가,,,37.5232,126.8886,179
서울특별시,영등포구,문래동6가,,,37.5201,126.8845,180
서울특별시,영등포구,문래동5가,,,37.5161,126.8849,181
서울특별시,영등포구,문래동4가,,,37.51455,126.889875,182
서울특별시,영등포구,문래동3가,,,37.517008,126.895338,183
서울특별시,영등포구,문래동2가,,,37.5126,126.8929,184
서울특별시,영등포구,문래동1가,,,37.5122837,126.8970685,185
서울특별시,영등포구,당산동,,,37.5347,126.9065,186
서울특별시,영등포구,당산동6가,,,37.535,126.9024,187
서울특별시,영등포구,당산동5가,,,37.5323,126.9009,188
서울특별시,영등포구,당산동4가,,,37.529,126.8991,189
서울특별시,영등포구,당산동3가,,,37.5261,126.8971,190
서울특별시,영등포구,당산동2가,,,37.5225,126.8936,191
서울특별시,영등포구,당산동1가,,,37.5216,126.8985,192
서울특별시,영등포구,여의도동,,,37.528317,126.929425,193
서울특별시,영등포구,영등포동8가,,,37.5289,126.9053,194
서울특별시,영등포구,영등포동7가,,,37.5242,126.907,195
서울특별시,영등포구,영등포동6가,,,37.5216,126.9032,196
서울특별시,영등포구,영등포동5가,,,37.5211,126.9066,197
서울특별시,영등포구,영등포동4가,,,37.518,126.903625,198
서울특별시,영등포구,영등포동3가,,,37.518,126.9082,199
서울특별시,영등포구,영등포동2가,,,37.5208,126.9117,200
서울특별시,영등포구,영등포동1가,,,37.5176074,126.9128363,201
서울특별시,영등포구,대림제3동,,,37.4983347,126.8980312,202
서울특별시,영등포구,대림제2동,,,37.4927521,126.8982938,203
서울특별시,영등포구,대림제1동,,,37.4954685,126.905818,204
서울특별시,영등포구,신길제7동,,,37.506392,126.921475,205
서울특별시,영등포구,신길제6동,,,37.498535,126.919437,206
서울특별시,영등포구,신길제5동,,,37.5016177,126.9052679,207
서울특별시,영등포구,신길제4동,,,37.5084555,126.9112884,208
서울특별시,영등포구,신길제3동,,,37.5073003,126.9077425,209
서울특별시,영등포구,신길제1동,,,37.5112667,126.9214285,210
서울특별시,영등포구,양평제2동,,,37.5364739,126.8939535,211
서울특별시,영등포구,양평제1동,,,37.52365,126.888238,212
서울특별시,영등포구,문래동,,,37.517086,126.899466,213
서울특별시,영등포구,도림동,,,37.509475,126.89595,214
서울특별시,영등포구,당산제2동,,,37.5310483,126.8973273,215
서울특별시,영등포구,당산제1동,,,37.5249643,126.897443,216
서울특별시,영등포구,여의동,,,37.5177232,126.934584,217
서울특별시,영등포구,영등포동,,,37.5203985,126.9106918,218
서울특별시,영등포구,영등포본동,,,37.5146826,126.9093046,219
서울특별시,금천구,,,,37.4568644,126.8955105,220
서울특별시,금천구,시흥동,,,37.4535411,126.9032625,221
서울특별시,금천구,독산동,,,37.4702453,126.897041,222
서울특별시,금천구,시흥제5동,,,37.4523912,126.908294,223
서울특별시,금천구,시흥제4동,,,37.459029,126.9061924,224
서울특별시,금천구,시흥제3동,,,37.4403095,126.9057945,225
서울특별시,금천구,시흥제2동,,,37.4495487,126.9148345,226
서울특별시,금천구,시흥제1동,,,37.4535411,126.9032625,227
서울특별시,금천구,독산제4동,,,37.4675452,126.9022074,228
서울특별시,금천구,독산제3동,,,37.4751198,126.9032524,229
서울특별시,금천구,독산제2동,,,37.4631474,126.9034825,230
서울특별시,금천구,독산제1동,,,37.4702453,126.897041,231
서울특별시,금천구,가산동,,,37.4769094,126.8917326,232
서울특별시,구로구,,,,37.495472,126.887536,233
서울특별시,구로구,항동,,,37.4801833,126.8233756,234
서울특별시,구로구,천왕동,,,37.4798417,126.8394389,235
서울특별시,구로구,온수동,,,37.4938,126.8207,236
서울특별시,구로구,궁동,,,37.5009,126.8277,237
서울특별시,구로구,오류동,,,37.497009,126.845201,238
서울특별시,구로구,개봉동,,,37.5003318,126.8511255,239
서울특별시,구로구,고척동,,,37.5004631,126.8628603,240
서울특별시,구로구,구로동,,,37.4930433,126.8757585,241
서울특별시,구로구,수궁동,,,37.4939422,126.8314627,242
서울특별시,구로구,오류제2동,,,37.4888016,126.8395371,243
서울특별시,구로구,오류제1동,,,37.497009,126.845201,244
서울특별시,구로구,개봉제3동,,,37.485993,126.853838,245
서울특별시,구로구,개봉제2동,,,37.4925187,126.8620808,246
서울특별시,구로구,개봉제1동,,,37.5003318,126.8511255,247
서울특별시,구로구,고척제2동,,,37.5067055,126.8587122,248
서울특별시,구로구,고척제1동,,,37.5004631,126.8628603,249
서울특별시,구로구,가리봉동,,,37.4825557,126.8897489,250
서울특별시,구로구,구로제5동,,,37.5001593,126.8892945,251
서울특별시,구로구,구로제4동,,,37.4916271,126.8891697,252
서울특별시,구로구,구로제3동,,,37.4873799,126.8903678,253
서울특별시,구로구,구로제2동,,,37.491377,126.8834703,254
서울특별시,구로구,구로제1동,,,37.4930433,126.8757585,255
서울특별시,구로구,신도림동,,,37.5077664,126.8805826,256
서울특별시,강서구,,,,37.550937,126.849642,257
서울특별시,강서구,오쇠동,,,37.5435,126.7984,258
서울특별시,강서구,오곡동,,,37.5534,126.784,259
서울특별시,강서구,과해동,,,37.5662,126.7872,260
서울특별시,강서구,개화동,,,37.5874,126.8068,261
서울특별시,강서구,방화동,,,37.577333,126.813325,262
서울특별시,강서구,외발산동,,,37.5494,126.8207,263
서울특별시,강서구,내발산동,,,37.5535,126.8354,264
서울특별시,강서구,마곡동,,,37.5738,126.8304,265
서울특별시,강서구,가양동,,,37.5695239,126.8447099,266
서울특별시,강서구,화곡동,,,37.544075,126.847725,267
서울특별시,강서구,등촌동,,,37.5558155,126.8589287,268
서울특별시,강서구,방화제3동,,,37.5787386,126.8135628,269
서울특별시,강서구,방화제2동,,,37.5666997,126.8067549,270
서울특별시,강서구,방화제1동,,,37.5703659,126.817026,271
서울특별시,강서구,공항동,,,37.5588296,126.8101437,272
서울특별시,강서구,우장산동,,,37.5482468,126.8418849,273
서울특별시,강서구,발산제1동,,,37.5531209,126.8331686,274
서울특별시,강서구,가양제3동,,,37.561092,126.8605955,275
서울특별시,강서구,가양제2동,,,37.5673763,126.8512826,276
서울특별시,강서구,가양제1동,,,37.5695239,126.8447099,277
서울특별시,강서구,화곡제8동,,,37.5326541,126.848335,278
서울특별시,강서구,화곡제6동,,,37.5518173,126.8501301,279
서울특별시,강서구,화곡본동,,,37.544075,126.847725,280
서울특별시,강서구,화곡제4동,,,37.5346476,126.8609068,281
서울특별시,강서구,화곡제3동,,,37.5425392,126.8384231,282
서울특별시,강서구,화곡제2동,,,37.531817,126.854613,283
서울특별시,강서구,화곡제1동,,,37.530408,126.841562,284
서울특별시,강서구,등촌제3동,,,37.5589789,126.847881,285
서울특별시,강서구,등촌제2동,,,37.542658,126.8625,286
서울특별시,강서구,등촌제1동,,,37.5558155,126.8589287,287
서울특별시,강서구,염창동,,,37.553751,126.8709777,288
서울특별시,양천구,,,,37.517016,126.866642,289
서울특별시,양천구,신월동,,,37.532808,126.831487,290
서울특별시,양천구,목동,,,37.5303777,126.8712323,291
서울특별시,양천구,신정동,,,37.5185289,126.8542636,292
서울특별시,양천구,신정7동,,,37.514393,126.8597007,293
서울특별시,양천구,신정6동,,,37.5170414,126.8644471,294
서울특별시,양천구,신정4동,,,37.5245455,126.8558042,295
서울특별시,양천구,신정3동,,,37.5151685,126.8547892,296
서울특별시,양천구,신정2동,,,37.5192314,126.870679,297
서울특별시,양천구,신정1동,,,37.5185289,126.8542636,298
서울특별시,양천구,신월7동,,,37.5219343,126.8346571,299
서울특별시,양천구,신월6동,,,37.5180328,126.8451512,300
서울특별시,양천구,신월5동,,,37.5386227,126.8271621,301
서울특별시,양천구,신월4동,,,37.5246218,126.8401341,302
서울특별시,양천구,신월3동,,,37.5336234,126.8291541,303
서울특별시,양천구,신월2동,,,37.5249763,126.8444512,304
서울특별시,양천구,신월1동,,,37.532808,126.831487,305
서울특별시,양천구,목5동,,,37.5371201,126.8816206,306
서울특별시,양천구,목4동,,,37.532425,126.86835,307
서울특별시,양천구,목3동,,,37.5448009,126.8644431,308
서울특별시,양천구,목2동,,,37.5461131,126.8717128,309
서울특별시,양천구,목1동,,,37.5303777,126.8712323,310
서울특별시,마포구,,,,37.5663245,126.901491,311
서울특별시,마포구,중동,,,37.571725,126.9055,312
서울특별시,마포구,성산동,,,37.5634083,126.90785,313
서울특별시,마포구,망원동,,,37.5556222,126.9055969,314
서울특별시,마포구,동교동,,,37.557576,126.9251193,315
서울특별시,마포구,당인동,,,37.5425857,126.9199865,316
서울특별시,마포구,신정동,,,37.543392,126.930513,317
서울특별시,마포구,하중동,,,37.5435734,126.9277679,318
서울특별시,마포구,상수동,,,37.5469,126.9241,319
서울특별시,마포구,창전동,,,37.5501,126.93,320
서울특별시,마포구,구수동,,,37.5457426,126.9325321,321
서울특별시,마포구,현석동,,,37.5419,126.9345,322
서울특별시,마포구,노고산동,,,37.5541,126.938,323
서울특별시,마포구,마포동,,,37.537192,126.943975,324
서울특별시,마포구,토정동,,,37.5385,126.939688,325
서울특별시,마포구,신공덕동,,,37.54415,126.955825,326
서울특별시,마포구,상암동,,,37.578325,126.8946875,327
서울특별시,마포구,성산제2동,,,37.568618,126.9090061,328
서울특별시,마포구,성산제1동,,,37.5634083,126.90785,329
서울특별시,마포구,연남동,,,37.564501,126.922027,330
서울특별시,마포구,망원제2동,,,37.5602495,126.9023578,331
서울특별시,마포구,망원제1동,,,37.5556222,126.9055969,332
서울특별시,마포구,합정동,,,37.5516561,126.9118888,333
서울특별시,마포구,서교동,,,37.5551015,126.914588,334
서울특별시,마포구,서강동,,,37.5477577,126.9321095,335
서울특별시,마포구,신수동,,,37.5471182,126.9351878,336
서울특별시,마포구,염리동,,,37.547083,126.94565,337
서울특별시,마포구,대흥동,,,37.5557827,126.9424619,338
서울특별시,마포구,용강동,,,37.5422119,126.9426766,339
서울특별시,마포구,도화동,,,37.5415123,126.9498798,340
서울특별시,마포구,공덕동,,,37.550192,126.960025,341
서울특별시,마포구,아현동,,,37.547125,126.95215,342
서울특별시,서대문구,,,,37.579225,126.9368,343
서울특별시,서대문구,남가좌동,,,37.573295,126.9197232,344
서울특별시,서대문구,북가좌동,,,37.57429,126.910194,345
서울특별시,서대문구,홍은동,,,37.5989056,126.9471111,346
서울특별시,서대문구,창천동,,,37.5586,126.9342,347
서울특별시,서대문구,봉원동,,,37.5727,126.9471,348
서울특별시,서대문구,대신동,,,37.565502,126.9459748,349
서울특별시,서대문구,대현동,,,37.5611167,126.94655,350
서울특별시,서대문구,홍제동,,,37.5876988,126.9448779,351
서울특별시,서대문구,현저동,,,37.574,126.954,352
서울특별시,서대문구,영천동,,,37.570442,126.95755,353
서울특별시,서대문구,옥천동,,,37.5693322,126.9590962,354
서울특별시,서대문구,냉천동,,,37.5672,126.9628,355
서울특별시,서대문구,미근동,,,37.563533,126.967,356
서울특별시,서대문구,합동,,,37.5614,126.9659,357
서울특별시,서대문구,충정로3가,,,37.5623,126.9621,358
서울특별시,서대문구,충정로2가,,,37.565025,126.9646125,359
서울특별시,서대문구,북가좌제2동,,,37.5815,126.9112,360
서울특별시,서대문구,북가좌제1동,,,37.57429,126.910194,361
서울특별시,서대문구,남가좌제2동,,,37.5784658,126.9238889,362
서울특별시,서대문구,남가좌제1동,,,37.573295,126.9197232,363
서울특별시,서대문구,홍은제2동,,,37.5801972,126.9342509,364
서울특별시,서대문구,홍은제1동,,,37.5989056,126.9471111,365
서울특별시,서대문구,홍제제2동,,,37.586107,126.949338,366
서울특별시,서대문구,홍제제3동,,,37.5938295,126.9496737,367
서울특별시,서대문구,홍제제1동,,,37.5876988,126.9448779,368
서울특별시,서대문구,연희동,,,37.5739083,126.9351754,369
서울특별시,서대문구,신촌동,,,37.5640923,126.9418114,370
서울특별시,서대문구,충현동,,,37.5648265,126.9546863,371
서울특별시,서대문구,북아현동,,,37.5595,126.957025,372
서울특별시,서대문구,천연동,,,37.5711247,126.9590332,373
서울특별시,은평구,,,,37.602784,126.929164,374
서울특별시,은평구,신사동,,,37.5978445,126.9117735,375
서울특별시,은평구,응암동,,,37.6006884,126.926813,376
서울특별시,은평구,갈현동,,,37.623707,126.916675,377
서울특별시,은평구,불광동,,,37.6103876,126.9320747,378
서울특별시,은평구,진관동,,,37.634983,126.9210512,379
서울특별시,은평구,수색동,,,37.5835192,126.8936659,380
서울특별시,은평구,증산동,,,37.5843063,126.9070404,381
서울특별시,은평구,신사제2동,,,37.5902796,126.9084195,382
서울특별시,은평구,신사제1동,,,37.5978445,126.9117735,383
서울특별시,은평구,역촌동,,,37.6044046,126.915114,384
서울특별시,은평구,응암제3동,,,37.5922474,126.9157268,385
서울특별시,은평구,응암제2동,,,37.5946071,126.9230926,386
서울특별시,은평구,응암제1동,,,37.6006884,126.926813,387
서울특별시,은평구,대조동,,,37.614165,126.920813,388
서울특별시,은평구,구산동,,,37.6117455,126.9103893,389
서울특별시,은평구,갈현제2동,,,37.6185866,126.9158385,390
서울특별시,은평구,갈현제1동,,,37.623707,126.916675,391
서울특별시,은평구,불광제2동,,,37.6208567,126.9257389,392
서울특별시,은평구,불광제1동,,,37.6103876,126.9320747,393
서울특별시,은평구,녹번동,,,37.6021944,126.9298245,394
서울특별시,노원구,,,,37.654358,127.056473,395
서울특별시,노원구,중계동,,,37.6525986,127.0775275,396
서울특별시,노원구,상계동,,,37.6799006,127.0549781,397
서울특별시,노원구,하계동,,,37.6405374,127.0725852,398
서울특별시,노원구,공릉동,,,37.624874,127.073838,399
서울특별시,노원구,월계동,,,37.6199197,127.0630165,400
서울특별시,노원구,상계10동,,,37.661274,127.060225,401
서울특별시,노원구,상계9동,,,37.664553,127.0638347,402
서울특별시,노원구,상계8동,,,37.6667854,127.0515874,403
서울특별시,노원구,상계6.7동,,,37.654882,127.0669541,404
서울특별시,노원구,상계5동,,,37.6627392,127.069498,405
서울특별시,노원구,상계3.4동,,,37.6729133,127.0832665,406
서울특별시,노원구,상계2동,,,37.6574727,127.0678377,407
서울특별시,노원구,상계1동,,,37.6799006,127.0549781,408
서울특별시,노원구,중계2.3동,,,37.6421829,127.0687126,409
서울특별시,노원구,중계4동,,,37.6587275,127.0780091,410
서울특별시,노원구,중계1동,,,37.6525986,127.0775275,411
서울특별시,노원구,중계본동,,,37.64784,127.080338,412
서울특별시,노원구,하계2동,,,37.6320048,127.0679733,413
서울특별시,노원구,하계1동,,,37.6405374,127.0725852,414
서울특별시,노원구,공릉2동,,,37.621332,127.083488,415
서울특별시,노원구,공릉1동,,,37.624874,127.073838,416
서울특별시,노원구,월계3동,,,37.6210475,127.0692485,417
서울특별시,노원구,월계2동,,,37.6325377,127.0508,418
서울특별시,노원구,월계1동,,,37.6199197,127.0630165,419
서울특별시,도봉구,,,,37.668768,127.047163,420
서울특별시,도봉구,도봉동,,,37.6786913,127.0434369,421
서울특별시,도봉구,창동,,,37.6483046,127.0438683,422
서울특별시,도봉구,방학동,,,37.6641763,127.0407251,423
서울특별시,도봉구,쌍문동,,,37.6480275,127.0261145,424
서울특별시,도봉구,방학제3동,,,37.6591685,127.028036,425
서울특별시,도봉구,방학제2동,,,37.6681842,127.0351005,426
서울특별시,도봉구,방학제1동,,,37.6641763,127.0407251,427
서울특별시,도봉구,쌍문제4동,,,37.656482,127.028425,428
서울특별시,도봉구,쌍문제3동,,,37.6489775,127.0278643,429
서울특별시,도봉구,쌍문제2동,,,37.6579935,127.0389254,430
서울특별시,도봉구,쌍문제1동,,,37.6480275,127.0261145,431
서울특별시,도봉구,도봉제2동,,,37.669751,127.046575,432
서울특별시,도봉구,도봉제1동,,,37.6786913,127.0434369,433
서울특별시,도봉구,창제5동,,,37.6563436,127.0436793,434
서울특별시,도봉구,창제4동,,,37.6522276,127.0515994,435
서울특별시,도봉구,창제3동,,,37.6381278,127.0429556,436
서울특별시,도봉구,창제2동,,,37.6414033,127.0356387,437
서울특별시,도봉구,창제1동,,,37.6483046,127.0438683,438
서울특별시,강북구,,,,37.6397819,127.0256135,439
서울특별시,강북구,수유동,,,37.6300865,127.0176014,440
서울특별시,강북구,번동,,,37.6378913,127.0288473,441
서울특별시,강북구,인수동,,,37.6415105,127.0106307,442
서울특별시,강북구,우이동,,,37.6479523,127.0118533,443
서울특별시,강북구,수유3동,,,37.638715,127.023125,444
서울특별시,강북구,수유2동,,,37.6447027,127.0198777,445
서울특별시,강북구,수유1동,,,37.6300865,127.0176014,446
서울특별시,강북구,번3동,,,37.625874,127.04665,447
서울특별시,강북구,번2동,,,37.6323588,127.0387953,448
서울특별시,강북구,번1동,,,37.6378913,127.0288473,449
서울특별시,강북구,삼각산동,,,37.6151568,127.0207209,450
서울특별시,강북구,송천동,,,37.618282,127.023838,451
서울특별시,강북구,송중동,,,37.616099,127.033738,452
서울특별시,강북구,미아동,,,37.6270736,127.0269791,453
서울특별시,강북구,삼양동,,,37.6250518,127.0197725,454
서울특별시,성북구,,,,37.5894,127.016749,455
서울특별시,성북구,장위동,,,37.6141245,127.0437129,456
서울특별시,성북구,상월곡동,,,37.606099,127.046963,457
서울특별시,성북구,하월곡동,,,37.604407,127.0387,458
서울특별시,성북구,길음동,,,37.6104856,127.0193925,459
